source_group,relative_path,filename,extension,size_bytes,sha256,archive_valid,archive_type,modid,mod_name,mod_version,mc_version,forge_dependency,main_class,coremod_status,coremod_class,access_transformer,class_count,primary_packages,asset_namespaces,nested_jars,origin,series_origin_status,audit_priority,notes
original_mods,original_mods/config/MobProperties/npcelffemale.json,npcelffemale.json,.json,78,e3a77d5b6070987675cc80d8e331d2473929b0757eae64c9ac62bbf3a4cf2914,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/npcelfmale.json,npcelfmale.json,.json,76,9b5ee19b7f4c1b57497ff99779ca7f0c3437471df9be06643b81967aef2a7b84,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/npcenderchibi.json,npcenderchibi.json,.json,79,05ecae99dfa3f08c9fdd15745e39c0d3a7fb08f693ac8b5ed882dfa1a9deeee6,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/npcfurryfemale.json,npcfurryfemale.json,.json,80,a7ba450fd375eeecdd287da804b523f8e3996a483bc923ce3e47029ee94f4e11,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/npcfurrymale.json,npcfurrymale.json,.json,78,3bbde579bb32ed083e9942dcf51b21934ecf73d85e359221d2fe12d7be016a93,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/npchumanfemale.json,npchumanfemale.json,.json,80,ca91719997e9199f79716b0a1f416ad0438518cdb1474a5c58f8e58990234237,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/npchumanmale.json,npchumanmale.json,.json,78,aea2e1778118207d9f811b7c124e3d7b16279acc22b9f2c5769f7172c30329d5,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/npcnagafemale.json,npcnagafemale.json,.json,79,b8158d25db05893cfe01bdeaf05bc94d67cd127c3c88695af2b89ebc1e41ffbc,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/npcnagamale.json,npcnagamale.json,.json,77,983144098fca3bbff3a404cb100e83f32f5bb42c4408f5863bba9610e251b2ab,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/npcorcfemale.json,npcorcfemale.json,.json,78,bce19d6afc2c2a761fd6803bf7b3a65988d5aefc6041fff685835ebb51bd80fe,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/npcorcfmale.json,npcorcfmale.json,.json,77,d423f7d6ececc1cab95cf289c5587ee15aadfb52c272846b5ef65d4e8c6e72e2,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/npcpony.json,npcpony.json,.json,73,84e217d703b3fe24d2e284a7a13560d76380780cfd3c3b2830f86c74eac7a1a9,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/npcskeleton.json,npcskeleton.json,.json,77,28339ad6d50b881403d1619e855b4ac9961643acac65fdc49f8c1094cf51a1bc,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/npcvillager.json,npcvillager.json,.json,77,f5cefecafe98be95aeeb01e2d32d5a06ad83348cd91cd0574bb3c89614ffbdb7,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/npczombiefemale.json,npczombiefemale.json,.json,81,6775bec827c9d1fac87652a64fb3a2758f8614027cf6303d4508bd4defaab947,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/npczombiemale.json,npczombiemale.json,.json,79,5fe2610393bb57daef7f0a10609bb6a7bc666bd7ae3a85f2c431ab93f154361b,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/patrick.json,patrick.json,.json,73,3db673655d5bcf7eaaa99f4bf1cd8146c8c6936e9d5806b07943a6d7d43ac06f,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/pixelmon/Pixelmon.json,Pixelmon.json,.json,83,2c801922029744a9b30eaef22d117eb19230324c862fb39e615d3cb8ce2f6cdd,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/pixelmon/Trader.json,Trader.json,.json,81,dddb5eb96e315a0c6c604bd6244054d786524e51eaef27b8340e087d4e1d85c7,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/pixelmon/Trainer.json,Trainer.json,.json,82,526e5da8c6c8c746404761f06b1dd2c30a16dae29455562a9a96b8f32d71d424,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/plankton.json,plankton.json,.json,74,728db7f3459401b9e7346f9827e58c4b1488fa2621b32ca537f3572cbd5f98e4,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/rd_BabyDragon.json,rd_BabyDragon.json,.json,79,276751eacb18b04e06d8db17e406203008c139bd2780a1f64d01051d2672dd4b,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/rd_Boss.json,rd_Boss.json,.json,73,a58f2eadcdd4c055debb38140a5199265d714d0f8f2d1156fe344f458d04f678,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/reallifemod/BabyEntity.json,BabyEntity.json,.json,88,4e9693c5b2c195c8b6f27cf18f00f443b5abe7df9f801f29c4eed80a65583c1f,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/reallifemod/Tutorialbot.json,Tutorialbot.json,.json,89,f479c58fcf41c895e4648da635a027b08532766816996b0187ae53a4ce734456,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/reallifemod/worker.json,worker.json,.json,84,371dc4f78c530a62a3422a8247133d97bd6c32586ac57ec3aad6f6f9a5c96823,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/sandy.json,sandy.json,.json,71,fb48ca1b5a6e27460f48ad0b7f2ed8b9aa4abf9a1d9cc709741445e0a830dda1,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/seahorse.json,seahorse.json,.json,74,402c861fde18381c7689e2cb2d767f4259265e55f908c6032d1322c63ba86dba,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/silverfang.json,silverfang.json,.json,76,cee1497b5aa4d60288409406d6cd943afe753cc43489e954a6d6e2bb2a51fb87,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/spongeBob.json,spongeBob.json,.json,75,a75d64c91791b746be9dc2600352b42832b15dd18ba89da09b19eab962bb3f4d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/squidward.json,squidward.json,.json,75,07c892b46cdffee52f324bfff7dc77a8dcf5bfa117ffa02c240ea5b1ef443f23,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/squilliam.json,squilliam.json,.json,75,e459976f46ee9fbc5db369af51f0593a9f5239a82caf7183d536b40cfe5861b4,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/tanktopmastar.json,tanktopmastar.json,.json,79,6d38c892601152cd8bd3da4bb4e8fd7c2d310b9c6c5791e38e99316730d7d018,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/theWall.json,theWall.json,.json,73,9dc44a45914e32cb3193ad74077eb2f8017a20f19bfda7f47b073f744711cb98,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/angler.json,angler.json,.json,88,17de04fed8fe03aa3ff297bbdf75ff62b81431c76e009c3a3e8b2ce3edfc2830,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/blindCaveFish.json,blindCaveFish.json,.json,95,3c24f2d88dabc27c588f96ff9ff6dd040c383690aa9d8329b2e13bd1205cbbc6,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/bloodSnail.json,bloodSnail.json,.json,92,59a756c50879e6684e8e31f0b3e23d0cc34d4eda546a102ff161d50a4750a378,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/chiromaw.json,chiromaw.json,.json,90,b99640876c713e22be08ee626488a25488b763a7284927db5af2f3e4805f3e3e,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/darkDruid.json,darkDruid.json,.json,91,320d6d0d50954a3839dba3f9efaac4fafcee9d636fe56686c8c4cbf0748164d4,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/dragonfly.json,dragonfly.json,.json,91,8b243cecd01d9a99d26d51e4e4a8af9fa024dad7d6aec92f112f217275f7b185,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/dreadfulMummy.json,dreadfulMummy.json,.json,95,1696928cb810b5fcb31ad21ccf4f2b6463e7222a498565b059db57528f77dcc5,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/firefly.json,firefly.json,.json,89,539eea68392cbb65e6851a878ff41ca709a4622aea20a467aa0ffdcc91b8c51d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/fortressBoss.json,fortressBoss.json,.json,94,5a5e3cc1e684486df08adac2b2512c391e1a8aee8ff9d557faa52e27f09aedec,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/fortressBossBlockade.json,fortressBossBlockade.json,.json,102,9f2fe0039493efd7a6c5837b34d3377df7a7506c02ef6ddcf2f57f383a0fd9cc,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/fortressBossSpawner.json,fortressBossSpawner.json,.json,101,37021f7389a98d46907a6c624d288d74f90b22f774d8716489a4942fe466bd44,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/fortressBossTurret.json,fortressBossTurret.json,.json,100,cc48053e7f071c2797c2297a1b8573d0a6e4314a9a3bcf4fd603285584235a77,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/frog.json,frog.json,.json,86,ae8ede7db8660d8d3826a532ff94b6593f294be71e7e0a5bb0134bfb83d1965e,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/gasCloud.json,gasCloud.json,.json,90,c5cf49c5cd170dee84a32c9ce23cae6e33a3a46deae8699fdc50a1d781f84064,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/gecko.json,gecko.json,.json,87,d276f446312a6dc628bcd5e4587f187fbf963af9b867fefa63968caaa866278d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/leech.json,leech.json,.json,87,65f793e4f89826c1ca23a442f006d168a615d7e9bfeb32d64d60234ffa53fee7,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/lurker.json,lurker.json,.json,88,109768253a79098f622d8130e4418c575e38c9848488d9cdbe0c2cc6f5b7889e,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/mireSnail.json,mireSnail.json,.json,91,62990f56246d736e328e67d1dd3db187350b63205de7e7bc29993081c9d30fca,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/mireSnailEgg.json,mireSnailEgg.json,.json,94,4ef0b7ffb54cb46b2f2e015e34a90af5a62aa534185eac80f23e9261e4407597,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/mummyArm.json,mummyArm.json,.json,90,68aa302e16fc96223274ac791eac5271ce042a062316cd4b93468f8a167d146a,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/peatMummy.json,peatMummy.json,.json,91,d2d8a855252698ae61b2995804f35a4f0344a80fdfe587deffa21c3f67adbde8,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/pyrad.json,pyrad.json,.json,87,0c39082b9d9e0e7cc90579ef44fdb7585b5f396bee6a82ad872c2e5071eec300,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/shallowBreath.json,shallowBreath.json,.json,95,e13bd122c503d901157b10e1fa3e8f13f431350e62d5e47fd8570d85ce57396f,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/siltCrab.json,siltCrab.json,.json,90,c15bbfa68e306866b4b8e70a631531fb1e9b63d14f76ed37d42c716fa2ee544d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/sludge.json,sludge.json,.json,88,5c9c1eb0e9a6b0c13170d30124bb118ac60a248c4f5595d017bb540eb0dc7898,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/sporeling.json,sporeling.json,.json,91,acb4a2c59042cd6188270323220676094307d309a624040045515a510bb07e6d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/swampHag.json,swampHag.json,.json,90,fa07e6ddc8439cb3f8ea7078869a1682a86d73b6272c141787ca54a845e47814,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/tarBeast.json,tarBeast.json,.json,90,117cc19615708348286fc973b27d0bdc2798a6abf69133ea7e437343948a592f,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/targetDistraction.json,targetDistraction.json,.json,99,306016b0a61f0fc8b404b28d76df370543624d3eeb12dfa69e4ad502cfb579d5,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/tarminion.json,tarminion.json,.json,91,2f9f3691abb67e82bcc4df15a638b23f5de072a395e7aa635f87985c0a490d07,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/termite.json,termite.json,.json,89,6e9b7a76712c119500cbe84df8a930a5d3d5f5f5119b4f908c16db33e4339dd8,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/toad.json,toad.json,.json,86,8e8fea6fc72d8689a6d331f9e2b47a684e7f9843ac1fb5f9677a0d9c9bd17a5c,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/thebetweenlands/wight.json,wight.json,.json,87,89512ea26b7effdc786dc09955b1a141f49c966954fc1b03102fed218ef041f5,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/vampirism/blinding_bat.json,blinding_bat.json,.json,88,456dbf87c57c43c68d92b519b77e8fbb59e97efd2d14fb3d1ccffd591be6a40d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/vampirism/converted_creature.json,converted_creature.json,.json,94,7e218910f699e821c8c08dd58501a16fc975126c3fa555b88cf3e352c1a9ed64,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/vampirism/converted_sheep.json,converted_sheep.json,.json,91,3f0e9e59c6270abe8182663aed0e438af2e8215d91d6ce79d9e22d3365595eb6,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/vampirism/converted_villager.json,converted_villager.json,.json,94,74d0412994e5ebf2b8f31d4dad759610419ded9715eecd1115cdce73457a9357,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/vampirism/dracula.json,dracula.json,.json,83,1e8d5108dda95b17d201160813aa92b0fe6dd2565f2c1faa5fc1e29886be47c9,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/vampirism/dummy_creature.json,dummy_creature.json,.json,90,2c59e40224e8e00ffef48d7dfec3afcb2f5ba343db743f533f0010839b6df071,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/vampirism/ghost.json,ghost.json,.json,81,6afc8941923c674b411070d2fc434229b82ff43eb2a8a703f875b2b8bb515291,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/vampirism/portal_guard.json,portal_guard.json,.json,88,b6b03b2d7f2ef105e58c8226f673a6cccaea20a7094de1122a08e45c793023ca,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/vampirism/vampire.json,vampire.json,.json,83,231f8483e38c4cf1d0cefabe95a535186d965653fdc7b3d029f9e2de80effb09,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/vampirism/vampireBaron.json,vampireBaron.json,.json,88,1c91d41a4f41cf496f8ff473cd253edb1f93a0b77768de488c3df42d751c1701,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/vampirism/vampireHunter.json,vampireHunter.json,.json,89,1a55d4696a4f2db57cb11a6f3bf4e18b4a70f17f67278a10f4c78410d1425b12,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/vampirism/vampireHunter2.json,vampireHunter2.json,.json,90,828d83200929943891323a56f7e8094f43e2eaff109c6216e7cf87824df4149f,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/vampirism/vampireLord.json,vampireLord.json,.json,87,2f1bb1026afe2cce8abd20a2fe38cd198554eee2ad3ed5d0adae73ded470511a,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/vampirism/vampireMinionR.json,vampireMinionR.json,.json,90,f9657e21861f5479bdeff7e8f223e5bd2462d879a8b44a0ddd224bb36e96635e,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/vampirism/vampireMinionS.json,vampireMinionS.json,.json,90,51a295b44f7e3a6eec1794754a79b5d3be505dc721ca261b8602f4f09a656cff,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/weepingangels/Weeping_Angel.json,Weeping_Angel.json,.json,93,3db8ec7e41a9ea9f515c6a6119d308bf18e98e69c9c4191d90c39d2f10d593ec,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/wizardry/Blaze_Minion.json,Blaze_Minion.json,.json,87,16f149a18c811b2b37bc4efa1bccf33269511166d56bb5cfa397f55733cc53d1,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/wizardry/Decoy.json,Decoy.json,.json,80,18c9254feef6a17fbad68aa25fac144b557924077cdce4480c5a63834f5d3ee0,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/wizardry/Evil_Wizard.json,Evil_Wizard.json,.json,86,148c0e4186273a1bd172631d6c202c8e53e3b7b7f253776997a3512f94fc96fe,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/wizardry/Ice_Giant.json,Ice_Giant.json,.json,84,92956fc00f106ec0fd7e3adfba3e10feccc1173e9e191223b14fd7dbd0ec91f3,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/wizardry/Ice_Wraith.json,Ice_Wraith.json,.json,85,a2b106c7513ee87ae6ef399fc194b93dda8c3ced4d6be73ecb3dc5d7079f2744,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/wizardry/Lightning_Wraith.json,Lightning_Wraith.json,.json,91,7c8e2b519927fb2b897e71997213894e91919212b2d9c937942a8ba8e06aa52c,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/wizardry/Magic_Slime.json,Magic_Slime.json,.json,86,7886355cc6a50259f1d82b00715033cb6082fe6d757e6f7b7aa4f4ebbe4680bf,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/wizardry/Phoenix.json,Phoenix.json,.json,82,0f117f577ce32f59d722e96dbcc6112103d59ff00cc94cd4ca180737552993bd,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/wizardry/Shadow_Wraith.json,Shadow_Wraith.json,.json,88,7cef70ff82f722879bc1289748c1e7abdd26303bb86117b0e3fcc19801d7ac9a,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/wizardry/Silverfish_Minion.json,Silverfish_Minion.json,.json,92,848634fbe404afb5ec1c52e3e00214967e658deb0d23a5c699670a0f385a3382,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/wizardry/Skeleton_Minion.json,Skeleton_Minion.json,.json,90,4ba6acf1c6c4059da01246e7f103e560af6a6ebc5398aefc02bee5f450671ddb,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/wizardry/Spider_Minion.json,Spider_Minion.json,.json,88,954f83f967cb1c99cef4b24306ab624f72109681177655955b688e74bb4ef308,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/wizardry/Spirit_Horse.json,Spirit_Horse.json,.json,87,d838585a74ef9efe33c3f55f229345abf46caf9118a2b6ac4a299c12c855f573,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
